IP地址,端口号,国家（中文）,城市（中文）,省份（中文）
61.77.77.3,11418,韩国,华城市,京畿道
175.207.198.139,36135,韩国,Jeju,济州特别自治道
110.34.103.239,11529,韩国,Seongbuk,首尔特别市
146.56.136.5,65003,韩国,首尔,首尔特别市
210.99.32.111,11900,韩国,首尔,首尔特别市
144.24.72.29,634,韩国,春川市,江原道
27.102.112.127,18514,韩国,城南市,京畿道
185.214.103.165,27680,韩国,首尔,首尔特别市
211.48.77.114,22410,韩国,首尔,首尔特别市
116.93.199.28,22140,韩国,釜山,釜山广域市
220.72.3.236,12377,韩国,Jung,首尔特别市
118.47.65.248,40007,韩国,蔚山,蔚山广域市
59.10.70.137,30016,韩国,Seocho,首尔特别市
193.122.102.41,36581,韩国,首尔,首尔特别市
116.93.199.28,10318,韩国,釜山,釜山广域市
183.103.247.164,21603,韩国,蔚山,蔚山广域市
211.197.161.123,19168,韩国,蔚山,蔚山广域市
211.245.79.29,11259,韩国,Buk,大邱广域市
220.120.42.36,28138,韩国,Gwangju,京畿道
175.112.2.137,30022,韩国,首尔,首尔特别市
113.199.23.82,21984,韩国,城南市,京畿道
222.113.74.67,30023,韩国,,江原道
112.167.47.83,39700,韩国,春川市,江原道
121.165.4.166,30016,韩国,龙仁市,京畿道
220.121.22.18,12745,韩国,Gimpo,京畿道
119.204.136.44,11078,韩国,首尔,首尔特别市
183.99.225.243,13539,韩国,城南市,京畿道
221.160.132.154,30015,韩国,Cheongwon,忠清北道
211.206.77.58,30014,韩国,Seongbuk,首尔特别市
59.29.177.90,10167,韩国,原州市,江原道
175.192.180.31,19113,韩国,Jongno,首尔特别市
220.89.23.192,12304,韩国,,庆尚北道
59.6.239.208,18981,韩国,高阳市,京畿道
211.63.174.164,12595,韩国,安东市,庆尚北道
220.85.144.155,10907,韩国,Gandong,首尔特别市
193.123.249.172,41931,韩国,首尔,首尔特别市
220.85.144.155,11091,韩国,Gandong,首尔特别市
152.70.232.75,32243,韩国,首尔,首尔特别市
121.163.210.217,11422,韩国,Yangpyeong,京畿道
43.155.128.170,20790,韩国,首尔,首尔特别市
211.185.88.225,30027,韩国,Hongcheon,江原道
130.162.158.69,49976,韩国,首尔,首尔特别市
121.125.185.13,27864,韩国,首尔,首尔特别市
118.39.69.146,40008,韩国,蔚山,蔚山广域市
129.154.209.193,36950,韩国,首尔,首尔特别市
121.152.182.241,30020,韩国,大田,大田广域市
61.83.160.203,30012,韩国,华城市,京畿道
112.162.70.172,30014,韩国,釜山,釜山广域市
118.43.215.218,30014,韩国,Jeju,济州特别自治道
59.3.115.115,12560,韩国,Gwangsan,光州广域市
20.214.178.17,40787,韩国,首尔,首尔特别市
211.197.161.123,11255,韩国,蔚山,蔚山广域市
118.33.246.38,11300,韩国,Guri,京畿道
61.79.205.219,30014,韩国,Bupyeong,仁川广域市
175.193.164.4,14822,韩国,Seodaemun,首尔特别市
61.102.250.123,11254,韩国,首尔,首尔特别市
116.93.199.28,19769,韩国,釜山,釜山广域市
116.93.199.28,13936,韩国,釜山,釜山广域市
119.192.158.53,21257,韩国,Seodaemun,首尔特别市
116.93.199.28,25524,韩国,釜山,釜山广域市
43.200.128.118,11178,韩国,首尔,首尔特别市
1.249.45.86,24570,韩国,Buk,光州广域市
121.158.182.66,20413,韩国,首尔,首尔特别市
125.139.45.119,30023,韩国,全州市,全罗北道
121.140.226.21,14648,韩国,Yeongdeungpo,首尔特别市
123.111.77.9,10285,韩国,杨州市,京畿道
121.142.87.110,14268,韩国,Bupyeong,仁川广域市
121.145.223.235,12391,韩国,釜山,釜山广域市
211.197.161.123,18395,韩国,蔚山,蔚山广域市
220.120.42.36,10778,韩国,Gwangju,京畿道
220.89.121.192,15645,韩国,Yeongju,庆尚北道
125.137.61.236,30020,韩国,Chilgok,庆尚北道
59.12.46.51,10784,韩国,水原市,京畿道
61.111.251.153,37788,韩国,首尔,首尔特别市
121.179.164.212,30014,韩国,Gwangsan,光州广域市
125.134.160.98,30020,韩国,釜山,釜山广域市
59.5.137.77,10977,韩国,首尔,首尔特别市
175.204.177.250,30024,韩国,Dangjin,忠清南道
125.139.45.119,30016,韩国,全州市,全罗北道
175.117.97.33,13861,韩国,首尔,首尔特别市
211.230.206.165,21731,韩国,城南市,京畿道
132.226.236.172,18366,韩国,首尔,首尔特别市
121.177.10.111,30015,韩国,Changwon,庆尚南道
211.251.27.149,12034,韩国,Cheongdo,庆尚北道
175.198.183.204,12305,韩国,Gimpo,京畿道
61.102.250.123,13958,韩国,首尔,首尔特别市
218.50.152.204,12194,韩国,首尔,首尔特别市
222.106.30.41,10122,韩国,Guri,京畿道
112.187.82.142,13192,韩国,和顺郡,全罗南道
222.121.232.215,13983,韩国,,庆尚北道
211.33.238.198,15380,韩国,城南市,京畿道
152.70.238.152,26001,韩国,首尔,首尔特别市
183.97.6.94,10063,韩国,Namyangju,京畿道
211.112.95.95,30015,韩国,Nam,仁川广域市
61.102.250.123,15724,韩国,首尔,首尔特别市
210.91.163.129,10845,韩国,釜山,釜山广域市
59.13.75.15,10175,韩国,水原市,京畿道
61.247.94.91,30012,韩国,完州郡,全罗北道
130.162.131.60,9,韩国,首尔,首尔特别市
211.197.161.123,20944,韩国,蔚山,蔚山广域市
222.113.74.67,30016,韩国,,江原道
121.191.210.194,30014,韩国,首尔,首尔特别市
121.178.83.161,11691,韩国,,全罗南道
124.137.174.42,10180,韩国,马山市,庆尚南道
211.195.135.214,12540,韩国,Gwangsan,光州广域市
119.195.168.105,11097,韩国,华城市,京畿道
121.163.210.217,10596,韩国,Yangpyeong,京畿道
39.123.100.114,30015,韩国,平泽市,京畿道
211.51.224.120,30018,韩国,顺天市,全罗南道
112.160.102.204,30027,韩国,首尔,首尔特别市
14.46.199.74,30016,韩国,Buk,大邱广域市
146.56.140.79,25010,韩国,首尔,首尔特别市
203.229.146.250,30018,韩国,Seongbuk,首尔特别市
112.184.55.64,32789,韩国,Jeju,济州特别自治道
121.173.113.144,30020,韩国,Bupyeong,仁川广域市
118.41.218.248,30020,韩国,Gumi,庆尚北道
132.226.236.172,31722,韩国,首尔,首尔特别市
211.197.161.123,13198,韩国,蔚山,蔚山广域市
211.197.161.123,17462,韩国,蔚山,蔚山广域市
220.124.144.20,27453,韩国,城南市,京畿道
211.245.79.29,31208,韩国,Buk,大邱广域市
27.35.38.132,10905,韩国,Seocho,首尔特别市
211.197.161.123,19471,韩国,蔚山,蔚山广域市
132.226.236.172,34315,韩国,首尔,首尔特别市
118.42.202.56,30028,韩国,城南市,京畿道
119.203.94.94,13755,韩国,Cheongwon,忠清北道
59.6.239.208,30778,韩国,高阳市,京畿道
118.33.175.125,10095,韩国,Guri,京畿道
59.27.12.34,30015,韩国,大田,大田广域市
217.142.142.255,13862,韩国,首尔,首尔特别市
110.34.103.239,11875,韩国,Seongbuk,首尔特别市
210.96.127.37,11283,韩国,Geochang,庆尚南道
211.35.244.80,11691,韩国,城南市,京畿道
112.121.206.56,16595,韩国,Gwangsan,光州广域市
116.93.199.28,12136,韩国,釜山,釜山广域市
220.82.167.235,30014,韩国,城南市,京畿道
121.150.141.193,30014,韩国,Buk,大邱广域市
175.200.213.62,30015,韩国,釜山,釜山广域市
144.24.82.59,12643,韩国,春川市,江原道
175.192.245.245,10287,韩国,Seongbuk,首尔特别市
211.48.77.114,33672,韩国,首尔,首尔特别市
61.102.250.123,10996,韩国,首尔,首尔特别市
119.148.112.114,11350,韩国,安养市,京畿道
222.109.40.96,18245,韩国,首尔,首尔特别市
112.72.202.60,15028,韩国,Cheongwon,忠清北道
222.118.77.67,30032,韩国,牙山市,忠清南道
146.56.179.95,37508,韩国,首尔,首尔特别市
49.246.90.67,28496,韩国,Gwangsan,光州广域市
58.229.126.162,11654,韩国,Changwon,庆尚南道
121.149.208.174,11237,韩国,Boseong,全罗南道
211.197.161.123,11346,韩国,蔚山,蔚山广域市
59.3.115.115,11018,韩国,Gwangsan,光州广域市
1.236.186.119,10205,韩国,高阳市,京畿道
146.56.172.192,44430,韩国,首尔,首尔特别市
121.148.149.162,30016,韩国,灵光郡,全罗南道
59.6.239.208,10515,韩国,高阳市,京畿道
121.170.1.188,14871,韩国,安山市,京畿道
175.193.171.159,11209,韩国,Seodaemun,首尔特别市
1.233.158.5,30016,韩国,首尔,首尔特别市
152.67.211.113,1973,韩国,春川市,江原道
59.1.170.106,30031,韩国,Buan,全罗北道
14.40.15.171,21699,韩国,Jung,首尔特别市
210.96.92.11,16870,韩国,庆州市,庆尚北道
59.1.166.218,14551,韩国,全州市,全罗北道
221.153.129.12,30919,韩国,安养市,京畿道
121.158.68.235,13770,韩国,城南市,京畿道
1.246.157.72,30033,韩国,首尔,首尔特别市
61.102.250.123,12538,韩国,首尔,首尔特别市
121.130.41.237,12645,韩国,Jongno,首尔特别市
112.166.24.3,30039,韩国,首尔,首尔特别市
211.197.161.123,21930,韩国,蔚山,蔚山广域市
220.124.144.20,11035,韩国,城南市,京畿道
211.230.162.37,30015,韩国,城南市,京畿道
59.1.166.218,10310,韩国,全州市,全罗北道
59.14.114.164,12528,韩国,军浦市,京畿道
218.158.211.157,18091,韩国,益山市,全罗北道
121.174.28.87,10174,韩国,釜山,釜山广域市
220.78.129.86,11021,韩国,华城市,京畿道
121.171.147.251,30023,韩国,Gimpo,京畿道
112.187.57.8,30016,韩国,Gwangsan,光州广域市
222.96.197.31,30015,韩国,,庆尚南道
211.197.161.123,23739,韩国,蔚山,蔚山广域市
116.93.199.218,30020,韩国,釜山,釜山广域市
1.244.32.3,30020,韩国,春川市,江原道
121.161.43.155,30016,韩国,高阳市,京畿道
193.123.252.168,46986,韩国,首尔,首尔特别市
221.159.163.60,30015,韩国,城南市,京畿道
121.153.173.117,30023,韩国,城南市,京畿道
211.225.129.216,30018,韩国,Gimje,全罗北道
1.233.158.5,30014,韩国,首尔,首尔特别市
146.56.157.136,44695,韩国,首尔,首尔特别市
218.236.248.230,16526,韩国,Changwon,庆尚南道
175.120.200.238,30015,韩国,Namyangju,京畿道
211.243.73.135,30023,韩国,马山市,庆尚南道
116.93.199.28,12354,韩国,釜山,釜山广域市
222.119.143.202,30028,韩国,Gimhae,庆尚南道
121.191.210.194,30012,韩国,首尔,首尔特别市
61.76.82.113,19773,韩国,釜山,釜山广域市
222.114.88.230,10769,韩国,瑞山市,忠清南道
220.121.201.183,21292,韩国,杨州市,京畿道
218.150.33.69,30052,韩国,Daegu,大邱广域市
61.75.11.240,12559,韩国,首尔,首尔特别市
58.122.187.141,10904,韩国,高阳市,京畿道
119.195.36.69,40006,韩国,Geoje,庆尚南道
59.24.1.109,40008,韩国,浦项市,庆尚北道
61.102.250.123,10400,韩国,首尔,首尔特别市
218.236.80.128,40008,韩国,Jinju,庆尚南道
219.240.250.119,30028,韩国,Chilgok,庆尚北道
183.103.214.57,30015,韩国,Jinju,庆尚南道
59.2.198.250,30012,韩国,益山市,全罗北道
175.214.198.39,31238,韩国,釜山,釜山广域市
1.244.32.3,30024,韩国,春川市,江原道
211.230.206.165,22032,韩国,城南市,京畿道
211.253.2.108,20157,韩国,原州市,江原道
211.197.161.123,16594,韩国,蔚山,蔚山广域市
128.134.195.17,30015,韩国,Gangnam,首尔特别市
128.134.19.9,14546,韩国,Jongno,首尔特别市
220.78.129.86,14124,韩国,华城市,京畿道
220.84.199.128,14188,韩国,梁山市,庆尚南道
211.54.238.162,13672,韩国,城南市,京畿道
211.238.83.146,32641,韩国,Nam,仁川广域市
193.123.241.195,15167,韩国,首尔,首尔特别市
121.175.42.121,30018,韩国,蔚山,蔚山广域市
220.92.80.44,30015,韩国,蔚山,蔚山广域市
114.207.101.148,30014,韩国,首尔,首尔特别市
132.226.236.172,11983,韩国,首尔,首尔特别市
121.139.183.69,30020,韩国,Siheung,京畿道
27.100.245.228,10598,韩国,Jeju,济州特别自治道
211.228.123.55,35654,韩国,Dong,大邱广域市
211.213.244.66,30023,韩国,马山市,庆尚南道
175.198.183.204,11556,韩国,Gimpo,京畿道
193.122.108.241,47158,韩国,首尔,首尔特别市
175.215.175.175,40007,韩国,昌宁郡,庆尚南道
175.214.198.39,37828,韩国,釜山,釜山广域市
59.6.239.208,32788,韩国,高阳市,京畿道
121.136.151.218,30026,韩国,华城市,京畿道
211.237.89.158,30015,韩国,大田,大田广域市
121.155.66.228,30015,韩国,春川市,江原道
222.96.105.8,30015,韩国,固城郡,庆尚南道
211.48.77.114,19655,韩国,首尔,首尔特别市
121.152.118.98,18675,韩国,,忠清南道
218.157.145.120,14687,韩国,Jeju,济州特别自治道
58.126.214.57,12512,韩国,釜山,釜山广域市
112.72.139.121,11507,韩国,Cheongwon,忠清北道
118.42.215.230,30023,韩国,Dangjin,忠清南道
220.89.121.192,11892,韩国,Yeongju,庆尚北道
125.129.129.66,27876,韩国,首尔,首尔特别市
14.37.103.127,21476,韩国,Seo,仁川广域市
118.34.210.227,10686,韩国,水原市,京畿道
121.149.212.53,10524,韩国,顺天市,全罗南道
220.95.25.188,12178,韩国,Buk,光州广域市
112.163.215.224,10788,韩国,Haman,庆尚南道
112.169.169.93,10448,韩国,Songpa,首尔特别市
129.154.48.166,9999,韩国,春川市,江原道
64.110.75.86,19495,韩国,首尔,首尔特别市
146.56.108.192,2443,韩国,春川市,江原道
45.88.182.61,444,韩国,首尔,首尔特别市
140.238.11.149,2443,韩国,首尔,首尔特别市
110.15.34.66,3000,韩国,Seo,仁川广域市
146.56.42.132,5555,韩国,首尔,首尔特别市
140.238.14.113,37350,韩国,首尔,首尔特别市
121.166.174.182,40007,韩国,城南市,京畿道
218.159.207.176,30024,韩国,首尔,首尔特别市
221.150.172.26,28080,韩国,乌山市,京畿道
121.175.8.85,30016,韩国,釜山,釜山广域市
121.152.118.98,30584,韩国,,忠清南道
61.98.25.180,30023,韩国,Namwon,全罗北道
211.197.161.123,19979,韩国,蔚山,蔚山广域市
210.105.224.42,12499,韩国,Gwangsan,光州广域市
125.137.144.140,30020,韩国,尚州市,庆尚北道
121.173.113.144,30024,韩国,Bupyeong,仁川广域市
125.129.129.66,12607,韩国,首尔,首尔特别市
58.235.104.145,40007,韩国,Gimhae,庆尚南道
218.154.126.196,11015,韩国,,庆尚南道
61.254.251.182,30014,韩国,首尔,首尔特别市
211.253.199.243,15633,韩国,,庆尚北道
222.97.1.10,40007,韩国,昌宁郡,庆尚南道
121.124.51.135,30015,韩国,首尔,首尔特别市
211.197.161.123,18192,韩国,蔚山,蔚山广域市
132.145.95.81,2443,韩国,首尔,首尔特别市
61.85.121.238,30016,韩国,大田,大田广域市
211.238.74.80,30015,韩国,Nam,仁川广域市
14.53.180.21,12547,韩国,加平郡,京畿道
121.161.114.201,11090,韩国,高阳市,京畿道
218.154.126.196,13709,韩国,,庆尚南道
112.161.75.160,15877,韩国,首尔,首尔特别市
223.131.124.32,14170,韩国,首尔,首尔特别市
210.105.224.42,10840,韩国,Gwangsan,光州广域市
211.197.161.123,12077,韩国,蔚山,蔚山广域市
183.97.188.34,10800,韩国,高阳市,京畿道
220.70.184.199,11069,韩国,江陵市,江原道
14.40.15.171,28306,韩国,Jung,首尔特别市
158.179.174.225,36364,韩国,春川市,江原道
211.197.58.203,21353,韩国,釜山,釜山广域市
14.52.132.109,30016,韩国,首尔,首尔特别市
121.189.93.224,12208,韩国,Jeju,济州特别自治道
221.150.172.26,10307,韩国,乌山市,京畿道
61.253.84.2,30022,韩国,首尔,首尔特别市
193.123.253.225,4333,韩国,首尔,首尔特别市
221.158.146.223,30014,韩国,公州市,忠清南道
115.22.247.66,30015,韩国,Sacheon,庆尚南道
175.215.156.46,19124,韩国,Uiryeong,庆尚南道
59.29.177.90,14126,韩国,原州市,江原道
121.164.82.184,14779,韩国,杨州市,京畿道
14.37.103.127,11470,韩国,Seo,仁川广域市
220.125.246.45,11471,韩国,城南市,京畿道
59.6.239.208,18775,韩国,高阳市,京畿道
220.84.199.128,11191,韩国,梁山市,庆尚南道
221.153.129.12,12165,韩国,安养市,京畿道
221.161.215.4,40006,韩国,釜山,釜山广域市
152.70.254.221,14547,韩国,首尔,首尔特别市
119.17.92.102,30022,韩国,首尔,首尔特别市
222.114.109.149,30014,韩国,牙山市,忠清南道
129.154.215.179,47359,韩国,首尔,首尔特别市
112.72.202.60,10417,韩国,Cheongwon,忠清北道
124.111.222.10,30577,韩国,Gwangsan,光州广域市
121.135.22.190,40008,韩国,平泽市,京畿道
211.238.83.146,26373,韩国,Nam,仁川广域市
125.133.187.191,30016,韩国,Gimpo,京畿道
183.99.131.127,19150,韩国,平泽市,京畿道
112.166.24.3,14259,韩国,首尔,首尔特别市
61.102.250.123,14585,韩国,首尔,首尔特别市
43.155.218.94,12843,韩国,首尔,首尔特别市
211.228.123.55,18136,韩国,Dong,大邱广域市
118.45.152.231,30022,韩国,Yeongcheon,庆尚北道
59.29.22.210,40006,韩国,首尔,首尔特别市
116.93.199.28,14848,韩国,釜山,釜山广域市
211.197.161.123,21307,韩国,蔚山,蔚山广域市
14.51.156.181,30016,韩国,Eumseong,忠清北道
1.235.178.209,30030,韩国,Gwangjin,首尔特别市
14.40.24.197,17650,韩国,Jongno,首尔特别市
220.95.97.21,32793,韩国,Jinju,庆尚南道
211.231.19.95,30015,韩国,Jincheon,忠清北道
115.23.234.198,30015,韩国,华城市,京畿道
183.97.188.34,23137,韩国,高阳市,京畿道
14.46.190.59,11557,韩国,Gyeongsan,庆尚北道
132.145.89.35,48868,韩国,首尔,首尔特别市
220.120.42.36,16092,韩国,Gwangju,京畿道
59.29.64.121,30018,韩国,首尔,首尔特别市
112.169.198.92,12188,韩国,Guri,京畿道
61.102.250.123,13309,韩国,首尔,首尔特别市
121.153.128.196,26622,韩国,大田,大田广域市
112.165.11.40,40006,韩国,Gumi,庆尚北道
183.101.23.138,10960,韩国,安养市,京畿道
193.122.125.86,33364,韩国,首尔,首尔特别市
168.126.209.161,30211,韩国,高阳市,京畿道
121.161.114.201,11213,韩国,高阳市,京畿道
121.151.14.14,40013,韩国,Buk,大邱广域市
43.155.186.100,446,韩国,首尔,首尔特别市
121.158.68.235,10274,韩国,城南市,京畿道
43.131.246.245,29922,韩国,首尔,首尔特别市
220.119.196.155,36438,韩国,,庆尚南道
220.124.144.20,19300,韩国,城南市,京畿道
218.50.152.204,10595,韩国,首尔,首尔特别市
121.169.124.127,10312,韩国,平泽市,京畿道
118.35.88.114,30016,韩国,庆州市,庆尚北道
193.123.234.64,13631,韩国,首尔,首尔特别市
211.197.161.123,15574,韩国,蔚山,蔚山广域市
221.153.129.12,29491,韩国,安养市,京畿道
59.3.115.115,10863,韩国,Gwangsan,光州广域市
59.3.115.115,10208,韩国,Gwangsan,光州广域市
121.164.75.109,18721,韩国,Uijeongbu,京畿道
118.42.204.220,11176,韩国,Cheongyang,忠清南道
112.169.169.93,11588,韩国,Songpa,首尔特别市
121.154.109.101,30033,韩国,全州市,全罗北道
211.227.19.83,11951,韩国,城南市,京畿道
132.226.236.172,48517,韩国,首尔,首尔特别市
58.226.149.14,10374,韩国,Jinju,庆尚南道
211.199.186.32,30016,韩国,全州市,全罗北道
61.85.121.238,30014,韩国,大田,大田广域市
211.253.222.206,30014,韩国,安东市,庆尚北道
119.192.235.87,30016,韩国,Seodaemun,首尔特别市
175.199.227.244,30018,韩国,釜山,釜山广域市
119.204.62.147,30014,韩国,牙山市,忠清南道
1.236.22.155,30015,韩国,Paju,京畿道
140.238.11.76,64305,韩国,首尔,首尔特别市
